8.3748 
21.176 
26.2505 
43.5301 
52.5543 
60.0539 
76.1091 
84.5929 
95.5538 
101.36 
113.557 
114.623 
128.823 
136.396 
167.772 
169.482 
175.085 
165.16 
194.132 
200.866 
206.868 
232.427 
219.607 
236.806 
226.061 
243.017 
234.492 
274.397 
296.966 
313.756 
298.202 
316.162 
337.176 
310.582 
328.091 
378.72 
345.131 
358.228 
345.733 
377.229 
379.84 
379.038 
395.487 
393.087 
453.741 
406.668 
432.647 
414.528 
454.303 
429.535 
465.741 
438.683 
511.765 
451.417 
490.814 
534.696 
481.41 
520.566 
510.116 
519.087 
568.068 
580.682 
526.882 
556.233 
618.369 
570.383 
563.995 
586.566 
628.635 
583.908 
662.791 
629.328 
667.406 
616.423 
658.05 
644.924 
618.591 
589.018 
637.095 
631.458 
731.003 
682.534 
676.465 
676.007 
676.728 
672.609 
650.425 
703.511 
686.735 
730.928 
732.829 
677.429 
739.141 
748.135 
724.071 
718.6 
792.775 
699.904 
773.469 
797.794 
732.921 
767.257 
818.552 
686.584 
771.918 
822.837 
764.69 
778.341 
834.594 
889.841 
770.097 
817.904 
830.984 
860.066 
845.691 
890.308 
852.806 
818.897 
971.183 
787.907 
896.706 
837.276 
884.992 
895.052 
932.931 
905.498 
810.304 
866.091 
872.124 
764.113 
907.16 
930.352 
890.816 
886.394 
918.342 
925.666 
969.41 
916.807 
908.277 
909.89 
1006.71 
1002.37 
923.178 
982.747 
955.886 
939.408 
987.186 
1003.53 
951.992 
959.46 
992.866 
933.867 
1030.42 
992.799 
988.693 
1035.82 
976.82 
921.572 
893.536 
1060.27 
1002.55 
1012.56 
1063.02 
1093.98 
983.838 
1016.91 
1164.13 
1050.94 
960.457 
1094.71 
1052.61 
1075.69 
1081.66 
1054.68 
1105.9 
1102.56 
1135.62 
1150.75 
1038.29 
1222.22 
1067.65 
1059.45 
1124.04 
1051.21 
1190.98 
1168.61 
1029.28 
1197.21 
1132.18 
1173.9 
236.733 
1181.2 
1157.72 
1095.26 
1106.92 
1209.04 
1172.55 
1182.72 
1193.71 
1198.45 
1136.44 
1271.62 
1183.76 
1166.3 
1240.64 
1159.08 
1172.35 
1354.57 
1157.82 
1185.03 
1231.75 
1242.24 
1349.3 
1260.07 
1241.82 
1266.98 
1268.61 
1292.84 
1411.84 
1388.73 
1267.91 
1312.21 
1298.11 
1306.93 
1124.73 
1311.55 
1472.45 
1447.93 
1334.01 
1218.76 
1223.79 
1305.6 
1340.42 
1303.87 
1235.36 
1455.87 
1283.94 
1282.67 
1558.66 
1556.36 
1336.4 
1367.29 
1392.06 
1307.64 
1284.64 
1356.58 
1523.34 
1355.61 
1475.96 
1575.43 
1387.16 
1328.27 
1528.36 
1363.8 
1309.37 
1279.16 
